,Category_Level_2Accessories,Category_Level_2Bags,Category_Level_2Beauty.Boxes,Category_Level_2Body.Care,Category_Level_2Books,Category_Level_2Clothing,Category_Level_2DVD.and.Blu.Ray,Category_Level_2Footwear,Category_Level_2Fragrance,Category_Level_2Games,Category_Level_2Garden,Category_Level_2Gifting,Category_Level_2Gifts,Category_Level_2Hair.Care,Category_Level_2Health.and.Beauty.Electricals,Category_Level_2Health.and.Beauty.Gift.Sets,Category_Level_2Homeware,Category_Level_2Make.Up,Category_Level_2Merchandise,Category_Level_2Music,Category_Level_2Nail.Care,Category_Level_2NULL,Category_Level_2Shaving,Category_Level_2Skin.Care,Category_Level_2Sports,Category_Level_2Sports.Nutrition,Category_Level_2Tech,Category_Level_2Toys,Delivery_Option_Type_Key,Payment_Method_Key,Locale_Key,Order_Sequence_No,Medium_Key,Order_Payment_Status_Key,Payment_Provider_Key,Product_Charge_Price,Ordered_Qty,Cancelled_Qty,pay_key_num,num_valid,count,prop,status,canc_prop,ship_status,destination_int,priority_int,occupation_int,Site_Key
1524,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,1,118,0,1,13.123,1,0,0,1,1,1.0,2,0.0,2,1,1,1,120
1525,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,59,0,2,22.1007,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1526,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,1,13,0,1,11.0388,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
1527,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,29,13,0,1,0.0,1,0,0,6,6,1.0,2,0.0,1,2,1,1,120
1528,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,29,13,0,1,15.6318,1,0,0,6,6,1.0,2,0.0,1,2,1,1,120
1529,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,13,-1,0,2,13.6865,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1530,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,5,1,106,7,2,368.3779,1,1,7,0,1,0.0,3,1.0,1,1,2,2,120
1531,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,13,0,1,25.0032,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,19,13,0,1,9.3791,1,0,0,64,64,1.0,2,0.0,1,2,1,1,120
1533,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,2,48,0,2,13.6865,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,9,5,4,-1,0,2,5.0562,1,1,0,3,3,1.0,2,1.0,1,2,1,1,120
1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,5,1,48,0,1,26.053,1,1,0,1,1,1.0,2,1.0,1,2,1,1,120
1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,5,1,-1,0,-1,10.4135,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1537,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,31,106,0,1,12.4977,1,0,0,35,35,1.0,2,0.0,1,2,1,1,120
1538,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,31,106,0,1,10.151,1,0,0,35,35,1.0,2,0.0,1,2,1,1,120
1539,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,17,1,0,2,13.6865,1,1,0,12,12,1.0,2,1.0,1,2,1,1,120
1540,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,17,1,0,2,8.4142,1,0,0,12,12,1.0,2,0.0,1,2,1,1,120
1541,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,1,0,2,15.7862,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1542,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,7,13,0,2,9.3559,1,0,0,54,54,1.0,2,0.0,1,2,1,1,120
1543,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,7,13,0,2,9.3559,1,0,0,54,54,1.0,2,0.0,1,2,1,1,120
1544,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,7,13,0,2,9.3559,1,0,0,54,54,1.0,2,0.0,1,2,1,1,120
1545,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,7,13,0,2,9.3559,1,0,0,54,54,1.0,2,0.0,1,2,1,1,120
1546,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,7,13,0,2,9.3559,1,0,0,54,54,1.0,2,0.0,1,2,1,1,120
1547,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,7,13,0,2,9.3559,1,0,0,54,54,1.0,2,0.0,1,2,1,1,120
1548,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,1,48,0,1,10.4135,1,0,0,1,1,1.0,2,0.0,2,2,1,1,120
1549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,6,1,0,1,8.3292,1,0,0,1,1,1.0,2,0.0,2,2,1,1,120
1550,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,19,48,0,2,17.8936,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1551,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,32,48,0,1,7.2948,1,0,0,35,35,1.0,2,0.0,1,2,1,1,120
1552,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,16,106,0,1,11.4633,1,0,0,37,37,1.0,2,0.0,1,2,1,1,120
1553,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,16,106,0,1,7.2948,1,0,0,37,37,1.0,2,0.0,1,2,1,1,120
1554,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,16,106,0,1,5.2106,1,0,0,37,37,1.0,2,0.0,1,2,1,1,120
1555,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,16,106,0,1,7.2948,1,0,0,37,37,1.0,2,0.0,1,2,1,1,120
1556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,48,0,2,30.5225,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1557,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,16,106,0,2,15.7862,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
1558,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,16,106,0,2,9.4717,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
1559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,5,21,118,0,-1,19.2908,1,0,0,4,4,1.0,2,0.0,1,2,1,1,120
1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,5,1,48,0,2,2.1769,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,5,1,48,0,2,2.1769,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
1562,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,7,106,0,1,16.6662,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,13,0,2,42.0939,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1564,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,5,2,48,7,1,36.4742,1,1,7,0,2,0.0,3,1.0,1,1,2,2,120
1565,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,5,2,48,7,1,312.6284,1,1,7,0,2,0.0,3,1.0,1,1,2,2,120
1566,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,5,1,13,0,1,17.715999999999998,1,1,0,1,1,1.0,2,1.0,1,2,1,1,120
1567,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,5,1,1,7,1,48.9797,1,1,7,0,1,0.0,3,1.0,2,2,1,1,120
1568,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,48,0,2,56.8303,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1569,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,5,13,0,2,13.6865,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1570,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,48,0,2,25.5744,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1571,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,3,48,0,2,26.3155,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1572,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,6,1,0,1,6.245,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,5,5,118,0,-1,19.2908,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1574,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,5,1,1,7,1,49.4513,1,1,7,0,1,0.0,3,1.0,2,2,1,1,120
1575,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,15,106,0,2,10.6151,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,5,7,13,0,2,21.2458,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
1577,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,5,1,118,7,1,22.0953,1,1,7,0,1,0.0,3,1.0,1,2,1,1,120
1578,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,13,0,1,13.8495,1,0,0,4,4,1.0,2,0.0,1,2,1,1,120
1579,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,13,0,1,17.3255,1,0,0,4,4,1.0,2,0.0,1,2,1,1,120
1580,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,5,3,-1,0,-1,11.99,1,1,0,2,2,1.0,2,1.0,1,2,1,1,120
1581,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,32,-1,0,2,19.1181,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,5,16,106,0,1,24.1996,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1583,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,3,13,0,1,13.8495,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
1584,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,3,13,0,1,17.3255,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
1585,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,12,106,0,2,14.8705,1,0,0,3,3,1.0,2,0.0,1,2,1,1,120
1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,5,12,106,0,2,28.6888,1,0,0,3,3,1.0,2,0.0,1,2,1,1,120
1587,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,12,106,0,2,7.4352,1,0,0,3,3,1.0,2,0.0,1,2,1,1,120
1588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,5,6,48,0,1,26.3039,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1589,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,59,0,1,42.0784,1,0,0,10,10,1.0,2,0.0,1,2,1,1,120
1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,5,1,106,0,1,63.1216,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1591,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,9,48,0,2,49.9423,1,0,0,6,6,1.0,2,0.0,1,2,1,1,120
1592,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,9,48,0,2,33.9963,1,0,0,6,6,1.0,2,0.0,1,2,1,1,120
1593,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,24,48,0,2,15.9382,1,0,0,5,5,1.0,2,0.0,1,2,1,1,120
1594,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,13,0,2,6.2973,1,0,0,3,3,1.0,2,0.0,1,2,1,1,120
1595,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,13,0,2,9.446,1,0,0,3,3,1.0,2,0.0,1,2,1,1,120
1596,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,13,0,2,10.6151,1,0,0,3,3,1.0,2,0.0,1,2,1,1,120
1597,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,48,0,2,6.5623,1,0,0,3,3,1.0,2,0.0,1,2,1,1,120
1598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,5,1,48,0,2,6.5545,1,0,0,3,3,1.0,2,0.0,1,2,1,1,120
1599,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,48,0,2,6.5545,1,0,0,3,3,1.0,2,0.0,1,2,1,1,120
1600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,13,0,1,9.7344,1,0,0,4,4,1.0,2,0.0,1,2,1,1,120
1601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,13,0,1,6.5156,1,0,0,4,4,1.0,2,0.0,1,2,1,1,120
1602,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,13,0,1,6.4844,1,0,0,4,4,1.0,2,0.0,1,2,1,1,120
1603,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,13,0,1,8.4406,1,0,0,4,4,1.0,2,0.0,1,2,1,1,120
1604,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,48,0,2,30.8165,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,5,64,1,0,2,5.3153,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
1606,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,64,1,0,2,7.4352,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
1607,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,33,48,0,1,12.6181,1,0,0,35,35,1.0,2,0.0,1,2,1,1,120
1608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,118,0,2,12.4388,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,96,59,0,2,12.7428,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
1610,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,96,59,0,2,12.7428,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,5,1,48,0,1,11.5737,1,1,0,3,3,1.0,2,1.0,1,2,1,1,120
1612,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,13,0,1,9.3369,1,0,0,4,4,1.0,2,0.0,1,2,1,1,120
1613,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,13,0,1,6.2506,1,0,0,4,4,1.0,2,0.0,1,2,1,1,120
1614,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,13,0,1,6.2506,1,0,0,4,4,1.0,2,0.0,1,2,1,1,120
1615,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,13,0,1,9.3369,1,0,0,4,4,1.0,2,0.0,1,2,1,1,120
1616,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,18,1,0,2,12.7428,1,0,0,12,12,1.0,2,0.0,1,2,1,1,120
1617,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,106,0,1,23.6774,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1618,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,7,106,0,1,22.0953,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,4,1,0,2,23.3734,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,5,13,48,0,1,18.930999999999997,1,1,0,6,6,1.0,2,1.0,1,2,1,1,120
1621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,17,106,0,1,10.7943,1,0,0,37,37,1.0,2,0.0,1,2,1,1,120
1622,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,48,0,1,36.9346,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1623,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,21,-1,0,1,10.5138,1,0,0,3,3,1.0,2,0.0,1,2,1,1,120
1624,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,110,-1,0,1,9.3525,1,0,0,16,16,1.0,2,0.0,1,2,1,1,120
1625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,110,-1,0,1,9.3525,1,0,0,16,16,1.0,2,0.0,1,2,1,1,120
1626,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,5,9,106,0,1,23.1396,1,1,0,5,5,1.0,2,1.0,1,2,1,1,120
1627,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,6,118,0,1,12.6181,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,4,13,0,2,37.1918,1,0,0,3,3,1.0,2,0.0,1,2,1,1,120
1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,-1,5,1,-1,7,1,167.2928,2,2,7,0,1,0.0,3,1.0,1,2,1,1,120
1630,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,95,2,0,2,29.7487,1,0,0,6,6,1.0,2,0.0,1,2,1,1,120
1631,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,19,-1,0,1,15.7823,1,0,0,8,8,1.0,2,0.0,1,2,1,1,120
1632,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,19,-1,0,1,8.4095,1,0,0,8,8,1.0,2,0.0,1,2,1,1,120
1633,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,2,106,0,1,25.2439,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,118,0,1,12.3141,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1635,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,5,1,13,0,2,39.3194,1,1,0,2,2,1.0,2,1.0,1,2,1,1,120
1636,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,5,1,13,0,2,23.9112,1,1,0,2,2,1.0,2,1.0,1,2,1,1,120
1637,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,13,0,2,23.3734,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1638,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,21,13,0,1,10.5138,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1639,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,5,8,13,0,-1,20.99,1,1,0,2,2,1.0,2,1.0,1,2,1,1,120
1640,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,20,13,0,1,9.3525,1,0,0,64,64,1.0,2,0.0,1,2,1,1,120
1641,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,20,13,0,1,9.3525,1,0,0,64,64,1.0,2,0.0,1,2,1,1,120
1642,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,1,0,2,7.6457,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,5,1,106,0,2,8.4952,1,0,0,2,2,1.0,2,0.0,1,2,1,1,120
1644,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,5,2,-1,7,1,49.4513,1,1,7,1,2,0.5,1,1.0,1,2,1,1,120
1645,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,13,0,2,7.4352,1,0,0,1,1,1.0,2,0.0,1,2,1,1,120
1646,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,4,48,0,2,9.524,1,0,0,6,6,1.0,2,0.0,1,2,1,1,120
1647,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,4,48,0,2,13.9898,1,0,0,6,6,1.0,2,0.0,1,2,1,1,120
