"","Category_Level_2Accessories","Category_Level_2Bags","Category_Level_2Beauty.Boxes","Category_Level_2Body.Care","Category_Level_2Books","Category_Level_2Clothing","Category_Level_2DVD.and.Blu.Ray","Category_Level_2Footwear","Category_Level_2Fragrance","Category_Level_2Games","Category_Level_2Garden","Category_Level_2Gifting","Category_Level_2Gifts","Category_Level_2Hair.Care","Category_Level_2Health.and.Beauty.Electricals","Category_Level_2Health.and.Beauty.Gift.Sets","Category_Level_2Homeware","Category_Level_2Make.Up","Category_Level_2Merchandise","Category_Level_2Music","Category_Level_2Nail.Care","Category_Level_2NULL","Category_Level_2Shaving","Category_Level_2Skin.Care","Category_Level_2Sports","Category_Level_2Sports.Nutrition","Category_Level_2Tech","Category_Level_2Toys","Delivery_Option_Type_Key","Payment_Method_Key","Locale_Key","Order_Sequence_No","Medium_Key","Campaign_Key","Order_Payment_Status_Key","Payment_Provider_Key","Ordered_Product_Key","Product_Charge_Price","Ordered_Qty","Cancelled_Qty","pay_key_num","num_valid","count","prop","canc_prop","fraud_status","Site_Key"
"4981",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,17,13,82461,0,2,2330382,7.267,1,0,0,3,3,1,0,0,"153"
"4982",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,19,48,123384,0,1,2246761,5.8622,1,0,0,2,2,1,0,0,"153"
"4983",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,1,-1,82900,0,1,2449073,6.3566,1,0,0,7,7,1,0,0,"153"
"4984",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,1,-1,82900,0,1,2449255,6.3566,1,0,0,7,7,1,0,0,"153"
"4985",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,1,-1,82900,0,1,2432705,9.4172,1,0,0,7,7,1,0,0,"153"
"4986",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,1,-1,82900,0,1,2389290,19.0621,1,0,0,7,7,1,0,0,"153"
"4987",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,1,-1,82900,0,1,2312435,5.6503,1,0,0,7,7,1,0,0,"153"
"4988",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,1,-1,82900,0,1,2449126,14.1259,1,0,0,7,7,1,0,0,"153"
"4989",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,1,-1,82900,0,1,2449877,6.3566,1,0,0,7,7,1,0,0,"153"
"4990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,2,7,118,2,0,-1,2372126,19.6114,1,0,0,6,6,1,0,0,"153"
"4991",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,2,118,2,0,1,1251543,9.535,1,0,0,2,2,1,0,0,"153"
"4992",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,6,2,106,2,7,1,2246562,317.8241,1,1,7,0,2,0,1,0,"153"
"4993",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,1,-1,82900,0,1,2365356,39.1993,1,0,0,1,1,1,0,0,"153"
"4994",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,15,-1,82900,0,1,2241992,6.6784,1,0,0,8,8,1,0,0,"153"
"4995",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,1,13,82461,0,1,2062348,24.783,1,0,0,1,1,1,0,0,"153"
"4996",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,2,106,2,0,1,2441403,9.0013,1,0,0,2,2,1,0,0,"153"
"4997",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,7,13,82461,0,1,2045882,4.3162,1,0,0,2,2,1,0,0,"153"
"4998",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,7,13,82461,0,1,1657727,4.3162,1,0,0,2,2,1,0,0,"153"
"4999",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,1,-1,82900,0,2,2259566,13.0664,1,0,0,2,2,1,0,0,"153"
"5000",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,1,-1,82900,0,2,2383372,8.0282,1,0,0,2,2,1,0,0,"153"
"5001",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,4,-1,82900,0,2,2483489,15.8131,1,0,0,9,9,1,0,0,"153"
"5002",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,1,13,82461,0,2,2330382,7.267,1,0,0,1,1,1,0,0,"153"
"5003",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,4,1,2,0,1,2330382,7.1963,1,0,0,1,1,1,0,0,"153"
"5004",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,1,48,123575,0,2,2217885,15.8916,1,0,0,1,1,1,0,0,"153"
"5005",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67,12,1,125,2,0,5,2246625,9.428,1,0,0,3,3,1,0,0,"153"
"5006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,67,12,1,125,2,0,5,2444261,15.7181,2,0,0,3,3,1,0,0,"153"
"5007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,67,12,1,125,2,0,5,2277515,2.295,1,0,0,3,3,1,0,0,"153"
"5008",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,1,13,82461,0,2,2330382,7.267,1,0,0,1,1,1,0,0,"153"
"5009",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,2,-1,82900,0,2,2483488,15.8131,1,0,0,1,1,1,0,0,"153"
"5010",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,2,2,1,2,0,1,2202089,6.6784,1,0,0,1,1,1,0,0,"153"
"5011",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,3,59,128819,0,2,2241992,6.749,1,0,0,3,3,1,0,0,"153"
"5012",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,3,59,128819,0,2,2117710,10.6886,1,0,0,3,3,1,0,0,"153"
"5013",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,3,59,128819,0,2,2191715,10.1863,1,0,0,3,3,1,0,0,"153"
"5014",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,5,106,2,0,1,2212917,4.5046,1,0,0,3,3,1,0,0,"153"
"5015",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,5,106,2,0,1,2320442,5.3914,1,0,0,3,3,1,0,0,"153"
"5016",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,1,13,82461,0,1,2433066,42.3697,1,0,0,2,2,1,0,0,"153"
"5017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,6,1,1,2,0,1,2405536,21.1809,1,0,0,2,2,1,0,0,"153"
"5018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,6,1,1,2,0,1,2405530,21.1809,1,0,0,2,2,1,0,0,"153"
"5019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,-1,12,1,1,2,7,5,2407023,104.8275,1,1,7,0,2,0,1,0,"153"
"5020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,-1,12,1,1,2,7,5,2299879,104.8275,1,1,7,0,2,0,1,0,"153"
"5021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,6,1,48,123609,0,2,2476119,24.0768,1,0,0,1,1,1,0,0,"153"
"5022",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,4,59,128809,0,3,2441402,14.3064,1,0,0,2,2,1,0,0,"153"
"5023",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,4,59,128809,0,3,2446323,9.5271,1,0,0,2,2,1,0,0,"153"
"5024",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,44,-1,82900,0,2,2241993,5.9172,1,0,0,27,27,1,0,0,"153"
"5025",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,45,-1,82900,0,2,2345468,9.6213,1,0,0,27,27,1,0,0,"153"
"5026",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,46,-1,82900,0,2,2282072,9.6291,1,0,0,27,27,1,0,0,"153"
"5027",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,5,-1,82900,0,2,2131226,10.6886,1,0,0,9,9,1,0,0,"153"
"5028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,6,23,106,2,0,-1,2372127,19.6114,1,0,0,2,2,1,0,0,"153"
"5029",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,6,-1,82900,0,2,2266851,9.6213,1,0,0,9,9,1,0,0,"153"
"5030",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,1,13,82461,0,2,2330382,7.267,1,0,0,1,1,1,0,0,"153"
"5031",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,1,59,128970,1,1,2491468,370.7961,1,1,1,0,1,0,1,0,"153"
"5032",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,1,118,2,0,1,2491468,370.7961,1,0,0,1,1,1,0,0,"153"
"5033",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,1,-1,82900,0,1,2403595,24.3671,1,0,0,2,2,1,0,0,"153"
"5034",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,1,-1,82900,0,1,2441402,14.3064,1,0,0,2,2,1,0,0,"153"
"5035",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,2,-1,82900,0,2,2330382,7.267,1,0,0,1,1,1,0,0,"153"
"5036",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,1,118,2,0,2,2272624,10.6886,1,0,0,4,4,1,0,0,"153"
"5037",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,1,-1,82900,0,1,2280022,9.4172,1,0,0,42,42,1,0,0,"153"
"5038",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,1,-1,82900,0,1,2276006,9.4172,1,0,0,42,42,1,0,0,"153"
"5039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,12,1,48,123588,0,2,2459996,8.9393,1,0,0,1,1,1,0,0,"153"
"5040",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,1,48,123575,0,1,2364362,29.6565,1,0,0,1,1,1,0,0,"153"
"5041",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,2,5,-1,82900,0,1,2202089,6.6784,1,0,0,6,6,1,0,0,"153"
"5042",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,18,13,82461,0,2,1493480,4.3555,1,0,0,3,3,1,0,0,"153"
"5043",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,18,13,82461,0,2,2110405,4.3555,1,0,0,3,3,1,0,0,"153"
"5044",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,31,59,127318,0,1,2216214,0.5336,1,0,0,40,40,1,0,0,"153"
"5045",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,31,59,127318,0,1,2162696,0.5336,1,0,0,40,40,1,0,0,"153"
"5046",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,31,59,127318,0,1,2117706,0.2747,1,0,0,40,40,1,0,0,"153"
"5047",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,2,3,106,2,0,2,2376313,53.4899,1,1,0,2,2,1,1,0,"153"
"5048",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,32,59,127318,0,1,2312072,0.5258,1,0,0,40,40,1,0,0,"153"
"5049",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,32,59,127318,0,1,2266806,0.5336,1,0,0,40,40,1,0,0,"153"
"5050",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,32,59,127318,0,1,2317727,0.2825,1,0,0,40,40,1,0,0,"153"
"5051",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,1,106,2,0,2,2241993,5.9172,1,0,0,3,3,1,0,0,"153"
"5052",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,33,59,127318,0,1,2216173,0.102,1,0,0,40,40,1,0,0,"153"
"5053",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,33,59,127318,0,1,2017461,0.0628,1,0,0,40,40,1,0,0,"153"
"5054",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,33,59,127318,0,1,2312074,0.1099,1,0,0,40,40,1,0,0,"153"
"5055",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,12,1,118,2,7,5,2471636,398.3645,1,1,7,0,1,0,1,0,"153"
"5056",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,4,13,82461,0,2,2409730,19.2504,1,0,0,1,1,1,0,0,"153"
"5057",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,27,13,3601,0,1,2446323,9.5271,1,0,0,4,4,1,0,0,"153"
"5058",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,27,13,3601,0,1,2277712,8.4677,1,0,0,4,4,1,0,0,"153"
"5059",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,2,59,128809,0,1,2320441,5.3992,1,0,0,6,6,1,0,0,"153"
"5060",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,2,59,128809,0,1,2246761,5.8622,1,0,0,6,6,1,0,0,"153"
"5061",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,2,59,128809,0,1,2246760,6.3017,1,0,0,6,6,1,0,0,"153"
"5062",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,2,1,125,2,0,1,2202089,6.6784,1,0,0,1,1,1,0,0,"153"
"5063",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,1,59,121400,0,2,2202089,6.749,1,0,0,3,3,1,0,0,"153"
"5064",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,1,118,2,0,2,1493480,4.3555,1,0,0,2,2,1,0,0,"153"
"5065",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,1,118,2,0,2,1295751,4.3555,1,0,0,2,2,1,0,0,"153"
"5066",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,6,1,106,2,7,1,2366785,31.7753,1,1,7,0,2,0,1,0,"153"
"5067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,2,7,-1,82900,0,2,2467733,16.0486,1,1,0,8,8,1,1,0,"153"
"5068",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,2,7,-1,82900,0,2,2467734,16.0486,1,1,0,8,8,1,1,0,"153"
"5069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,2,7,-1,82900,0,2,2467735,16.0486,1,1,0,8,8,1,1,0,"153"
"5070",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,6,2,106,2,7,1,2353332,111.2412,1,1,7,0,2,0,1,0,"153"
"5071",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,3,59,128809,0,1,2202089,6.6784,1,0,0,2,2,1,0,0,"153"
"5072",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,20,48,82900,0,2,2345468,9.6213,1,0,0,7,7,1,0,0,"153"
"5073",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,34,59,127318,0,1,2220081,3.0292,1,0,0,40,40,1,0,0,"153"
"5074",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,34,59,127318,0,1,2017472,1.805,1,0,0,40,40,1,0,0,"153"
"5075",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,34,59,127318,0,1,2184538,1.805,1,0,0,40,40,1,0,0,"153"
"5076",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,34,59,127318,0,1,2017484,1.805,1,0,0,40,40,1,0,0,"153"
"5077",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,34,59,127318,0,1,2216179,3.0135,1,0,0,40,40,1,0,0,"153"
"5078",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,34,59,127318,0,1,2037323,1.805,1,0,0,40,40,1,0,0,"153"
"5079",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,1,48,82900,0,2,2236079,6.4116,1,0,0,1,1,1,0,0,"153"
"5080",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,1,-1,82900,0,2,2134671,28.8795,1,0,0,2,2,1,0,0,"153"
"5081",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,1,13,82461,0,2,1872605,7.4867,1,0,0,1,1,1,0,0,"153"
"5082",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,12,1,1,2,7,5,2478522,78.6189,1,1,7,0,2,0,1,0,"153"
"5083",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,12,2,1,2,7,5,2479345,33.54,1,1,7,0,2,0,1,0,"153"
"5084",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,3,59,9430,0,2,2241992,7.4867,1,0,0,4,4,1,0,0,"153"
"5085",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,6,1,-1,82900,7,1,2479353,148.2823,1,1,7,0,12,0,1,0,"153"
"5086",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,6,1,-1,82900,7,1,2469271,137.7193,1,1,7,0,12,0,1,0,"153"
"5087",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,6,1,-1,82900,7,1,2353328,148.3137,1,1,7,0,12,0,1,0,"153"
"5088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,2,2,-1,82900,0,2,2199373,11.7716,1,0,0,5,5,1,0,0,"153"
"5089",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,2,-1,82900,0,2,2246760,6.3645,1,0,0,5,5,1,0,0,"153"
"5090",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,2,-1,82900,0,2,2277944,6.4116,1,0,0,5,5,1,0,0,"153"
"5091",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,8,59,128611,0,2,2117710,10.6886,1,0,0,2,2,1,0,0,"153"
"5092",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,6,2,-1,82900,7,1,2316190,84.7473,1,1,7,0,12,0,1,0,"153"
"5093",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,6,2,-1,82900,7,1,2301544,63.5585,1,1,7,0,12,0,1,0,"153"
"5094",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,6,2,-1,82900,7,1,2301547,30.7238,1,1,7,0,12,0,1,0,"153"
"5095",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,6,2,-1,82900,7,1,2431836,413.1737,1,1,7,0,12,0,1,0,"153"
"5096",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,6,2,-1,82900,7,1,2483998,15.8916,1,1,7,0,12,0,1,0,"153"
"5097",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,6,2,-1,82900,7,1,2476158,38.132,1,1,7,0,12,0,1,0,"153"
"5098",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,6,2,-1,82900,7,1,2476159,41.3182,1,1,7,0,12,0,1,0,"153"
"5099",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,6,2,-1,82900,7,1,2315292,74.1529,1,1,7,0,12,0,1,0,"153"
"5100",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,6,2,-1,82900,7,1,2476133,27.5376,1,1,7,0,12,0,1,0,"153"
"5101",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,1,59,128970,0,1,2410087,19.0621,1,0,0,1,1,1,0,0,"153"
"5102",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,1,1,2,0,2,2421940,24.0768,1,0,0,4,4,1,0,0,"153"
"5103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,9,6,1,1,2,0,2,2399153,10.6886,1,0,0,4,4,1,0,0,"153"
"5104",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,1,1,2,0,2,2387870,21.1809,1,0,0,4,4,1,0,0,"153"
"5105",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,1,1,2,0,2,2421939,21.1809,1,0,0,4,4,1,0,0,"153"
"5106",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,19,118,2,0,2,2244734,9.0876,1,0,0,17,17,1,0,0,"153"
