"Category_Level_2Accessories","Category_Level_2Bags","Category_Level_2Beauty.Boxes","Category_Level_2Body.Care","Category_Level_2Books","Category_Level_2Clothing","Category_Level_2DVD.and.Blu.Ray","Category_Level_2Footwear","Category_Level_2Fragrance","Category_Level_2Games","Category_Level_2Garden","Category_Level_2Gifting","Category_Level_2Gifts","Category_Level_2Hair.Care","Category_Level_2Health.and.Beauty.Electricals","Category_Level_2Health.and.Beauty.Gift.Sets","Category_Level_2Homeware","Category_Level_2Make.Up","Category_Level_2Merchandise","Category_Level_2Music","Category_Level_2Nail.Care","Category_Level_2NULL","Category_Level_2Shaving","Category_Level_2Skin.Care","Category_Level_2Sports","Category_Level_2Sports.Nutrition","Category_Level_2Tech","Category_Level_2Toys","Delivery_Option_Type_Key","Payment_Method_Key","Locale_Key","Order_Sequence_No","Medium_Key","Campaign_Key","Order_Payment_Status_Key","Payment_Provider_Key","Ordered_Product_Key","Product_Charge_Price","Ordered_Qty","Cancelled_Qty","pay_key_num","num_valid","count","prop","canc_prop","fraud_status","Site_Key"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,15,13,82461,0,1,2202089,6.6325,1,0,0,3,3,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,15,13,82461,0,1,2403586,10.5138,1,0,0,3,3,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,19,13,82461,0,2,2202089,6.7026,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,4,13,82461,0,1,2202089,6.6325,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,76,59,127319,0,1,952705,12.6181,1,0,0,4,4,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,3,13,82461,0,1,2202089,6.6325,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,10,13,82461,0,1,2053426,9.4616,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,25,1,2,0,1,2051462,9.4616,1,0,0,3,3,1,0,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,2,13,82461,0,1,2461734,15.5875,1,0,0,2,2,1,0,0,"120"
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,2,13,82461,0,1,2467805,15.5875,1,0,0,2,2,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,1,1,2,0,1,2051462,9.4616,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,1,13,82461,0,1,2202089,6.6325,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,6,13,82461,0,1,2202089,6.6325,1,0,0,2,2,1,0,0,"120"
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,5,1,106,2,0,1,2392341,368.2467,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,86,13,82461,0,1,2202089,6.6325,1,0,0,10,10,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,5,-1,82900,0,1,2202089,6.6325,1,0,0,2,2,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,13,106,2,0,1,1777920,37.8698,1,0,0,3,3,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,13,106,2,0,1,2202089,6.6325,1,0,0,3,3,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,8,-1,82900,0,2,2202089,6.7026,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,2,13,82461,0,1,2202089,6.6325,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,3,13,82461,0,1,2202089,6.6325,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,5,1,106,2,0,1,2431824,11.5737,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,12,13,82461,0,1,2202089,6.6325,1,0,0,2,2,1,0,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,5,-1,82900,0,2,2337054,15.9382,1,0,0,3,3,1,0,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,5,-1,82900,0,2,2428775,19.1181,1,0,0,3,3,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,30,59,127158,0,1,2320441,6.3051,1,0,0,22,22,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,30,59,127158,0,1,2191896,9.4694,1,0,0,22,22,1,0,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,3,13,82461,0,2,2396014,10.8021,1,0,0,7,7,1,0,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,3,13,82461,0,2,2469615,11.714,1,0,0,7,7,1,0,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,3,13,82461,0,2,2404716,9.5629,1,0,0,7,7,1,0,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,3,13,82461,0,2,2396087,13.8183,1,0,0,7,7,1,0,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,3,13,82461,0,2,2399705,12.7428,1,0,0,7,7,1,0,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,3,13,82461,0,2,2449023,15.9382,1,0,0,7,7,1,0,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,3,13,82461,0,2,2404579,9.5629,1,0,0,7,7,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,7,13,82461,0,1,2202089,6.6325,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,5,3,118,2,0,-1,2068086,21.99,1,1,0,1,1,1,1,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,13,82461,0,1,2202089,6.6325,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,5,12,59,58720,0,1,2487438,21.0353,1,0,0,9,9,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,2,13,82461,0,1,2202089,6.6325,1,0,0,4,4,1,0,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,3,59,128526,0,1,2194904,18.931,1,0,0,3,3,1,0,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,3,59,128526,0,1,2194874,18.931,1,1,0,3,3,1,1,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,3,59,128526,0,1,2400925,13.678,1,0,0,3,3,1,0,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,2,59,128526,0,2,2449126,15.7434,1,0,0,5,5,1,0,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,2,59,128526,0,2,2432723,9.446,1,0,0,5,5,1,0,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,2,59,128526,0,2,2441961,6.2973,1,0,0,5,5,1,0,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,29,59,128526,0,2,2357358,5.3153,1,0,0,10,10,1,0,0,"120"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,5,35,59,128526,0,1,2426420,11.2698,1,0,0,9,9,1,0,0,"120"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,5,35,59,128526,0,1,2426300,9.7734,1,0,0,9,9,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,5,-1,82900,0,1,2202089,6.6325,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,13,82461,0,2,2202089,6.7026,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,7,13,82461,0,1,2051462,9.4616,1,0,0,4,4,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,25,13,82461,0,1,2202089,6.6325,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,5,12,59,128526,0,2,2426366,13.8183,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,5,18,59,128526,0,2,2426342,10.6229,1,0,0,2,2,1,0,0,"120"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,5,18,59,128526,0,2,2426330,10.6229,1,0,0,2,2,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,41,13,82461,0,1,2202089,6.6325,1,0,0,5,5,1,0,0,"120"
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,1,48,57593,0,1,2365640,23.1396,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,7,13,82461,0,1,2051462,9.4616,1,0,0,7,7,1,0,0,"120"
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,55,59,54060,0,2,2413955,23.3734,1,0,0,7,7,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,6,59,127451,0,1,2376313,42.6084,1,0,0,12,12,1,0,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,14,59,128526,0,2,2340532,10.6151,1,0,0,6,6,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,75,13,82461,0,2,2051462,9.5551,1,0,0,9,9,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,8,13,82461,0,1,1268473,9.4616,1,0,0,2,2,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,8,13,82461,0,1,2051462,9.4616,1,0,0,2,2,1,0,0,"120"
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,26,59,58832,0,2,2236644,10.6151,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,12,13,82461,0,2,2370646,28.681,1,0,0,3,5,0.6,0,0,"120"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,-1,5,1,13,82461,0,2,2306506,42.4993,1,1,0,1,1,1,1,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,30,13,82461,0,1,2202089,6.6325,1,0,0,6,6,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,2,13,82461,0,1,2202089,6.6325,1,0,0,2,2,1,0,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,2,59,128526,0,1,2449255,7.0144,1,0,0,3,3,1,0,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,2,59,128526,0,1,2449442,7.0144,1,0,0,3,3,1,0,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,2,59,128526,0,1,2449796,7.0144,1,0,0,3,3,1,0,0,"120"
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,5,1,59,128526,7,1,2353308,41.0341,1,1,7,0,1,0,1,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,4,59,128526,0,1,2165523,10.5138,1,0,0,3,3,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,2,48,57614,0,2,2051462,10.6151,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,2,13,82461,0,2,2202089,6.7026,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,10,13,82461,0,2,2202089,6.7026,1,0,0,6,6,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,4,13,82461,0,1,2202089,7.3651,1,0,0,6,6,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,-1,82900,0,1,2116230,9.4694,1,0,0,6,6,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,-1,82900,0,1,2421939,23.1396,1,0,0,6,6,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,-1,82900,0,1,2244092,19.7883,1,0,0,6,6,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,-1,82900,0,1,2266229,10.5138,1,0,0,6,6,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,-1,82900,0,1,2208872,9.3915,1,0,0,6,6,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,-1,82900,0,1,2266851,10.5138,1,0,0,6,6,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,7,-1,82900,0,2,2215847,12.7428,1,0,0,2,2,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,7,-1,82900,0,2,2212917,5.3153,1,0,0,2,2,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,14,1,2,0,2,2376313,43.0371,1,0,0,10,10,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,1,13,82461,0,1,2202089,7.3651,1,0,0,5,5,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,5,192,48,57614,0,1,2489066,16.8267,1,1,0,31,31,1,1,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,3,13,82461,0,1,2051462,9.4616,1,0,0,3,3,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,3,13,82461,0,1,2202089,6.6247,1,0,0,3,3,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,3,13,82461,0,1,1308278,36.9346,1,0,0,3,3,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,13,82461,0,1,2202089,6.6325,1,0,0,9,9,1,0,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,3,13,82461,0,1,2414163,11.6906,1,0,0,4,4,1,0,0,"120"
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,3,13,82461,0,1,2467764,19.4844,1,0,0,4,4,1,0,0,"120"
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,2,-1,82900,0,2,2067138,42.4993,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,11,1,2,0,1,2476147,12.6181,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,194,13,82461,0,1,2411086,94.6862,1,0,0,24,24,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,194,13,82461,0,1,2489066,16.8267,1,0,0,24,24,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,5,62,13,82461,0,1,2489066,16.8267,1,1,0,7,7,1,1,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,34,59,128540,0,1,2489066,16.8267,1,0,0,168,168,1,0,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,28,59,53755,0,1,2204642,9.4616,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,43,59,128526,0,1,1862136,9.4694,1,0,0,3,3,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,5,1,106,2,0,1,2489066,16.8267,1,1,0,4,4,1,1,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,48,13,82461,0,2,2202089,6.7026,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,6,1,2,0,1,2445782,16.8267,1,0,0,6,6,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,6,1,2,0,1,2487448,16.8267,1,0,0,6,6,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,13,82461,0,2,2202089,6.7026,1,0,0,6,6,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,1,-1,82900,0,1,2202089,6.6325,1,0,0,9,9,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,7,13,82461,0,1,2202089,6.6325,1,0,0,4,4,1,0,0,"120"
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,5,1,118,2,0,1,2353310,34.7211,1,1,0,1,1,1,1,0,"120"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,3,118,2,0,1,2226993,6.4922,1,0,0,15,15,1,0,0,"120"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,3,118,2,0,1,2405729,6.4922,1,0,0,15,15,1,0,0,"120"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,3,118,2,0,1,2405730,6.5,1,0,0,15,15,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,8,13,82461,0,1,2053360,15.1432,1,0,0,3,3,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,8,13,82461,0,1,2202089,6.6325,1,0,0,3,3,1,0,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,9,13,82461,0,1,2165634,6.3051,1,0,0,8,8,1,0,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,9,13,82461,0,1,1862120,9.4694,1,0,0,8,8,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,9,13,82461,0,2,2051462,9.5551,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,14,106,2,0,1,2104689,7.3651,1,0,0,7,7,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,14,106,2,0,1,1839021,7.3651,1,0,0,7,7,1,0,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,2,-1,82900,0,2,2379424,10.6151,1,0,0,5,5,1,0,0,"120"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,2,-1,82900,0,2,2165701,9.5629,1,0,0,5,5,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,22,59,128540,0,1,2489066,16.8267,1,0,0,10,10,1,0,0,"120"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,8,5,1,59,128526,0,1,2426322,10.5216,1,0,0,2,2,1,0,0,"120"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,8,5,1,59,128526,0,1,2426434,10.5216,1,0,0,2,2,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,55,48,57614,0,2,2250403,15.2913,1,0,0,2,2,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,70,13,82461,0,1,2282072,9.4694,1,0,0,8,8,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,3,-1,82900,0,1,2202089,7.3651,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,3,13,82461,0,2,2202089,7.4352,1,0,0,2,2,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,19,-1,82900,0,2,2202089,6.7026,1,0,0,1,1,1,0,0,"120"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,4,13,82461,0,2,2202089,6.7026,1,0,0,2,2,1,0,0,"120"
